Time (microseconds),Temp (c) ,Pressure (Pa),Alt ASL (m),Chamber raw,Ox raw,Fuel raw,High Press raw,Voltage (V),,Time since beginning (us),Time since beginning (s),Alt AGL (m),Chamber (psi),Ox (psi),Fuel (psi),High press (psi),,,,,,,,,,,
3085971654,29.6,592.21,4348.37,0.6778,0.6508,0.6908,0.0007,12.26,,762528997,762.528997,3668,3.131137823,0.464425456,6.439785229,-33.09334367,,,,,,,,,,,
3086043655,29.6,592.21,4348.37,0.6779,0.6508,0.6908,0.0013,12.25,,762600998,762.600998,3668,3.169095615,0.464425456,6.439785229,-31.27619071,,,,,,,,,,,
3086115654,29.6,592.21,4348.37,0.678,0.6508,0.691,0.0027,12.25,,762672997,762.672997,3668,3.207053408,0.464425456,6.515043066,-27.03616714,,,,,,,,,,,
3086187654,29.6,592.42,4345.68,0.6778,0.6508,0.6908,0.0019,12.24,,762744997,762.744997,3665.31,3.131137823,0.464425456,6.439785229,-29.45903775,,,,,,,,,,,
3086259654,29.6,592.21,4348.37,0.678,0.6508,0.6907,0.0017,12.25,,762816997,762.816997,3668,3.207053408,0.464425456,6.40215631,-30.06475541,,,,,,,,,,,
3086331654,29.6,592.62,4343.11,0.678,0.6508,0.6909,0.0014,12.25,,762888997,762.888997,3662.74,3.207053408,0.464425456,6.477414147,-30.97333189,,,,,,,,,,,
3086403654,29.6,592.62,4343.11,0.6779,0.6508,0.6909,0.0016,12.26,,762960997,762.960997,3662.74,3.169095615,0.464425456,6.477414147,-30.36761423,,,,,,,,,,,
3086475654,29.6,592.62,4343.11,0.6779,0.6508,0.6908,0.0013,12.26,,763032997,763.032997,3662.74,3.169095615,0.464425456,6.439785229,-31.27619071,,,,,,,,,,,
3086547654,29.6,592.62,4343.11,0.6779,0.6508,0.6909,0.0007,12.26,,763104997,763.104997,3662.74,3.169095615,0.464425456,6.477414147,-33.09334367,,,,,,,,,,,
3086619655,29.6,592.42,4345.68,0.678,0.6507,0.6909,0.0028,12.25,,763176998,763.176998,3665.31,3.207053408,0.426594251,6.477414147,-26.73330832,,,,,,,,,,,
3086691655,29.6,592.42,4345.68,0.6779,0.6509,0.6908,0.0019,12.24,,763248998,763.248998,3665.31,3.169095615,0.502256661,6.439785229,-29.45903775,,,,,,,,,,,
3086763654,29.6,592.62,4343.11,0.6779,0.6509,0.6907,0.0013,12.24,,763320997,763.320997,3662.74,3.169095615,0.502256661,6.40215631,-31.27619071,,,,,,,,,,,
3086835654,29.6,592.62,4343.11,0.678,0.6508,0.6909,0.0012,12.25,,763392997,763.392997,3662.74,3.207053408,0.464425456,6.477414147,-31.57904954,,,,,,,,,,,
3086907656,29.58,592.81,4340.67,0.678,0.6508,0.6908,0.0018,12.26,,763464999,763.464999,3660.3,3.207053408,0.464425456,6.439785229,-29.76189658,,,,,,,,,,,
3086979654,29.58,592.81,4340.67,0.6779,0.6508,0.6907,0.0011,12.26,,763536997,763.536997,3660.3,3.169095615,0.464425456,6.40215631,-31.88190837,,,,,,,,,,,
3087051656,29.58,592.81,4340.67,0.678,0.6509,0.6908,0.0025,12.26,,763608999,763.608999,3660.3,3.207053408,0.502256661,6.439785229,-27.6418848,,,,,,,,,,,
3087123655,29.58,592.81,4340.67,0.678,0.6508,0.6909,0.0026,12.25,,763680998,763.680998,3660.3,3.207053408,0.464425456,6.477414147,-27.33902597,,,,,,,,,,,
3087195657,29.6,592.83,4340.41,0.6779,0.6508,0.6907,0.0011,12.25,,763753000,763.753,3660.04,3.169095615,0.464425456,6.40215631,-31.88190837,,,,,,,,,,,
3087267656,29.6,592.83,4340.41,0.6779,0.6509,0.6908,0.0018,12.24,,763824999,763.824999,3660.04,3.169095615,0.502256661,6.439785229,-29.76189658,,,,,,,,,,,
3087339655,29.6,592.83,4340.41,0.678,0.6508,0.6909,0.0016,12.25,,763896998,763.896998,3660.04,3.207053408,0.464425456,6.477414147,-30.36761423,,,,,,,,,,,
3087411656,29.6,593.04,4337.72,0.6779,0.6508,0.6909,0.0009,12.26,,763968999,763.968999,3657.35,3.169095615,0.464425456,6.477414147,-32.48762602,,,,,,,,,,,
3087483656,29.6,592.83,4340.41,0.6779,0.6509,0.6908,0.0017,12.26,,764040999,764.040999,3660.04,3.169095615,0.502256661,6.439785229,-30.06475541,,,,,,,,,,,
3087555656,29.6,593.24,4335.15,0.6778,0.6507,0.6909,-0.0001,12.26,,764112999,764.112999,3654.78,3.131137823,0.426594251,6.477414147,-35.51621429,,,,,,,,,,,
3087627656,29.6,593.04,4337.72,0.6779,0.6507,0.6909,0.0007,12.25,,764184999,764.184999,3657.35,3.169095615,0.426594251,6.477414147,-33.09334367,,,,,,,,,,,
3087699656,29.6,593.04,4337.72,0.6779,0.6508,0.691,-0.0001,12.25,,764256999,764.256999,3657.35,3.169095615,0.464425456,6.515043066,-35.51621429,,,,,,,,,,,
3087771654,29.6,593.04,4337.72,0.6779,0.6507,0.691,0.001,12.25,,764328997,764.328997,3657.35,3.169095615,0.426594251,6.515043066,-32.18476719,,,,,,,,,,,
3087843656,29.6,593.04,4337.72,0.6778,0.6508,0.6908,0.0014,12.24,,764400999,764.400999,3657.35,3.131137823,0.464425456,6.439785229,-30.97333189,,,,,,,,,,,
3087915656,29.62,593.06,4337.46,0.678,0.6508,0.6908,0.0014,12.26,,764472999,764.472999,3657.09,3.207053408,0.464425456,6.439785229,-30.97333189,,,,,,,,,,,
3087987654,29.6,593.24,4335.15,0.6779,0.6507,0.6909,0.0023,12.26,,764544997,764.544997,3654.78,3.169095615,0.426594251,6.477414147,-28.24760245,,,,,,,,,,,
3088059657,29.6,593.24,4335.15,0.6781,0.6507,0.6908,0.0023,12.26,,764617000,764.617,3654.78,3.2450112,0.426594251,6.439785229,-28.24760245,,,,,,,,,,,
3088131656,29.62,593.26,4334.9,0.6778,0.6508,0.6907,0.0018,12.25,,764688999,764.688999,3654.53,3.131137823,0.464425456,6.40215631,-29.76189658,,,,,,,,,,,
3088203654,29.62,593.47,4332.2,0.678,0.6508,0.6909,0.002,12.25,,764760997,764.760997,3651.83,3.207053408,0.464425456,6.477414147,-29.15617893,,,,,,,,,,,
3088275655,29.62,593.47,4332.2,0.6781,0.6508,0.6908,0.0008,12.24,,764832998,764.832998,3651.83,3.2450112,0.464425456,6.439785229,-32.79048485,,,,,,,,,,,
3088347654,29.6,593.24,4335.15,0.678,0.6508,0.6909,0.0024,12.25,,764904997,764.904997,3654.78,3.207053408,0.464425456,6.477414147,-27.94474362,,,,,,,,,,,
3088419654,29.6,593.45,4332.46,0.6779,0.6508,0.6909,0.0005,12.26,,764976997,764.976997,3652.09,3.169095615,0.464425456,6.477414147,-33.69906133,,,,,,,,,,,
3088491655,29.62,593.26,4334.9,0.678,0.6507,0.691,0.0015,12.26,,765048998,765.048998,3654.53,3.207053408,0.426594251,6.515043066,-30.67047306,,,,,,,,,,,
3088563654,29.62,593.47,4332.2,0.678,0.6507,0.691,0.0019,12.26,,765120997,765.120997,3651.83,3.207053408,0.426594251,6.515043066,-29.45903775,,,,,,,,,,,
3088635654,29.62,593.26,4334.9,0.6781,0.6508,0.6909,0,12.25,,765192997,765.192997,3654.53,3.2450112,0.464425456,6.477414147,-35.21335546,,,,,,,,,,,
3088707655,29.62,593.68,4329.51,0.6781,0.6508,0.6909,0.0018,12.25,,765264998,765.264998,3649.14,3.2450112,0.464425456,6.477414147,-29.76189658,,,,,,,,,,,
3088779657,29.62,593.47,4332.2,0.6782,0.6509,0.6908,0.0008,12.24,,765337000,765.337,3651.83,3.282968992,0.502256661,6.439785229,-32.79048485,,,,,,,,,,,
3088851655,29.62,593.68,4329.51,0.678,0.6508,0.6908,0.0021,12.24,,765408998,765.408998,3649.14,3.207053408,0.464425456,6.439785229,-28.8533201,,,,,,,,,,,
3088923656,29.62,593.68,4329.51,0.6781,0.6507,0.6908,0.0017,12.26,,765480999,765.480999,3649.14,3.2450112,0.426594251,6.439785229,-30.06475541,,,,,,,,,,,
3088995656,29.62,593.68,4329.51,0.6781,0.6507,0.6909,0.0015,12.26,,765552999,765.552999,3649.14,3.2450112,0.426594251,6.477414147,-30.67047306,,,,,,,,,,,
3089067656,29.62,593.47,4332.2,0.678,0.6508,0.6908,0.0028,12.26,,765624999,765.624999,3651.83,3.207053408,0.464425456,6.439785229,-26.73330832,,,,,,,,,,,
3089139654,29.62,593.88,4326.95,0.6779,0.6508,0.6908,0.002,12.25,,765696997,765.696997,3646.58,3.169095615,0.464425456,6.439785229,-29.15617893,,,,,,,,,,,
3089211656,29.62,593.88,4326.95,0.6779,0.6509,0.6909,0.0017,12.25,,765768999,765.768999,3646.58,3.169095615,0.502256661,6.477414147,-30.06475541,,,,,,,,,,,
3089283656,29.62,593.68,4329.51,0.678,0.6509,0.6909,0.0022,12.24,,765840999,765.840999,3649.14,3.207053408,0.502256661,6.477414147,-28.55046127,,,,,,,,,,,
3089355654,29.62,593.68,4329.51,0.6781,0.6508,0.6908,0.0013,12.25,,765912997,765.912997,3649.14,3.2450112,0.464425456,6.439785229,-31.27619071,,,,,,,,,,,
3089427655,29.62,593.88,4326.95,0.6781,0.6508,0.6907,0.002,12.26,,765984998,765.984998,3646.58,3.2450112,0.464425456,6.40215631,-29.15617893,,,,,,,,,,,
3089499656,29.62,593.68,4329.51,0.6781,0.6508,0.6909,0.0006,12.26,,766056999,766.056999,3649.14,3.2450112,0.464425456,6.477414147,-33.3962025,,,,,,,,,,,
3089643656,29.6,593.86,4327.2,0.6781,0.6507,0.6909,0.0022,12.25,,766200999,766.200999,3646.83,3.2450112,0.426594251,6.477414147,-28.55046127,,,,,,,,,,,
3089715654,29.62,593.88,4326.95,0.6781,0.6507,0.6909,0.0012,12.25,,766272997,766.272997,3646.58,3.2450112,0.426594251,6.477414147,-31.57904954,,,,,,,,,,,
3089787656,29.62,593.88,4326.95,0.678,0.6507,0.6908,0.0008,12.24,,766344999,766.344999,3646.58,3.207053408,0.426594251,6.439785229,-32.79048485,,,,,,,,,,,
3089859656,29.62,593.88,4326.95,0.6781,0.6508,0.6908,0.0021,12.24,,766416999,766.416999,3646.58,3.2450112,0.464425456,6.439785229,-28.8533201,,,,,,,,,,,
3089931656,29.62,593.88,4326.95,0.678,0.6508,0.6907,0.0024,12.26,,766488999,766.488999,3646.58,3.207053408,0.464425456,6.40215631,-27.94474362,,,,,,,,,,,
3090003654,29.62,594.09,4324.26,0.678,0.6508,0.6909,0.0008,12.26,,766560997,766.560997,3643.89,3.207053408,0.464425456,6.477414147,-32.79048485,,,,,,,,,,,
3090075656,29.62,594.09,4324.26,0.6781,0.6508,0.6908,0.0022,12.26,,766632999,766.632999,3643.89,3.2450112,0.464425456,6.439785229,-28.55046127,,,,,,,,,,,
3090147654,29.62,594.09,4324.26,0.6781,0.6507,0.6908,0.002,12.25,,766704997,766.704997,3643.89,3.2450112,0.426594251,6.439785229,-29.15617893,,,,,,,,,,,
3090397661,29.6,594.07,4324.51,0.6781,0.6509,0.6909,0.0007,12.24,,766955004,766.955004,3644.14,3.2450112,0.502256661,6.477414147,-33.09334367,,,,,,,,,,,
3090469656,29.62,594.09,4324.26,0.6781,0.6508,0.6907,0.0004,12.26,,767026999,767.026999,3643.89,3.2450112,0.464425456,6.40215631,-34.00192015,,,,,,,,,,,
3090541654,29.62,594.3,4321.57,0.678,0.6508,0.6909,0.0017,12.26,,767098997,767.098997,3641.2,3.207053408,0.464425456,6.477414147,-30.06475541,,,,,,,,,,,
3090613654,29.62,594.5,4319,0.678,0.6507,0.6909,0.0006,12.26,,767170997,767.170997,3638.63,3.207053408,0.426594251,6.477414147,-33.3962025,,,,,,,,,,,
3090685656,29.62,594.3,4321.57,0.678,0.6507,0.6908,0.0017,12.25,,767242999,767.242999,3641.2,3.207053408,0.426594251,6.439785229,-30.06475541,,,,,,,,,,,
3090757654,29.62,594.5,4319,0.678,0.6509,0.6907,0.0022,12.25,,767314997,767.314997,3638.63,3.207053408,0.502256661,6.40215631,-28.55046127,,,,,,,,,,,
3090829656,29.62,594.3,4321.57,0.678,0.6508,0.6909,0.002,12.24,,767386999,767.386999,3641.2,3.207053408,0.464425456,6.477414147,-29.15617893,,,,,,,,,,,
3090901654,29.62,594.5,4319,0.678,0.6508,0.6909,0.0006,12.24,,767458997,767.458997,3638.63,3.207053408,0.464425456,6.477414147,-33.3962025,,,,,,,,,,,
3090973657,29.62,594.5,4319,0.678,0.6508,0.6907,0.0014,12.25,,767531000,767.531,3638.63,3.207053408,0.464425456,6.40215631,-30.97333189,,,,,,,,,,,
3091045654,29.62,594.5,4319,0.678,0.6508,0.6909,0.0019,12.26,,767602997,767.602997,3638.63,3.207053408,0.464425456,6.477414147,-29.45903775,,,,,,,,,,,
3091117656,29.62,594.5,4319,0.6779,0.6508,0.6908,0.0015,12.26,,767674999,767.674999,3638.63,3.169095615,0.464425456,6.439785229,-30.67047306,,,,,,,,,,,
3091189656,29.64,594.73,4316.06,0.6779,0.6507,0.6908,0.0019,12.26,,767746999,767.746999,3635.69,3.169095615,0.426594251,6.439785229,-29.45903775,,,,,,,,,,,
3091261656,29.64,594.73,4316.06,0.678,0.6509,0.6909,0.0006,12.25,,767818999,767.818999,3635.69,3.207053408,0.502256661,6.477414147,-33.3962025,,,,,,,,,,,
3091333654,29.62,594.5,4319,0.678,0.6508,0.6909,0.0028,12.24,,767890997,767.890997,3638.63,3.207053408,0.464425456,6.477414147,-26.73330832,,,,,,,,,,,
3091405654,29.62,594.5,4319,0.678,0.6508,0.6908,0.0027,12.24,,767962997,767.962997,3638.63,3.207053408,0.464425456,6.439785229,-27.03616714,,,,,,,,,,,
3091477654,29.62,594.71,4316.32,0.678,0.6509,0.6907,0.0013,12.25,,768034997,768.034997,3635.95,3.207053408,0.502256661,6.40215631,-31.27619071,,,,,,,,,,,
3091549654,29.62,594.92,4313.63,0.678,0.6507,0.6909,0.0015,12.26,,768106997,768.106997,3633.26,3.207053408,0.426594251,6.477414147,-30.67047306,,,,,,,,,,,
3091621656,29.64,594.73,4316.06,0.6781,0.6508,0.6908,0.0024,12.26,,768178999,768.178999,3635.69,3.2450112,0.464425456,6.439785229,-27.94474362,,,,,,,,,,,
3091693656,29.62,594.71,4316.32,0.678,0.6507,0.6908,0.0021,12.25,,768250999,768.250999,3635.95,3.207053408,0.426594251,6.439785229,-28.8533201,,,,,,,,,,,
3091765655,29.62,594.92,4313.63,0.678,0.6507,0.6908,0.0008,12.25,,768322998,768.322998,3633.26,3.207053408,0.426594251,6.439785229,-32.79048485,,,,,,,,,,,
3091837655,29.64,594.94,4313.37,0.678,0.6508,0.6908,0.0027,12.24,,768394998,768.394998,3633,3.207053408,0.464425456,6.439785229,-27.03616714,,,,,,,,,,,
3091909654,29.64,594.94,4313.37,0.6779,0.6508,0.6908,0.002,12.24,,768466997,768.466997,3633,3.169095615,0.464425456,6.439785229,-29.15617893,,,,,,,,,,,
3091981656,29.64,594.94,4313.37,0.6781,0.6507,0.6909,0.002,12.25,,768538999,768.538999,3633,3.2450112,0.426594251,6.477414147,-29.15617893,,,,,,,,,,,
3092053654,29.62,594.92,4313.63,0.678,0.6507,0.6908,0,12.26,,768610997,768.610997,3633.26,3.207053408,0.426594251,6.439785229,-35.21335546,,,,,,,,,,,
3092125655,29.62,594.92,4313.63,0.678,0.6508,0.6908,0.0012,12.26,,768682998,768.682998,3633.26,3.207053408,0.464425456,6.439785229,-31.57904954,,,,,,,,,,,
3092197654,29.64,595.14,4310.81,0.678,0.6507,0.6908,0.0018,12.25,,768754997,768.754997,3630.44,3.207053408,0.426594251,6.439785229,-29.76189658,,,,,,,,,,,
3092269654,29.62,595.12,4311.07,0.678,0.6507,0.6908,0.0015,12.25,,768826997,768.826997,3630.7,3.207053408,0.426594251,6.439785229,-30.67047306,,,,,,,,,,,
3092341655,29.62,595.12,4311.07,0.6781,0.6507,0.691,0.0023,12.24,,768898998,768.898998,3630.7,3.2450112,0.426594251,6.515043066,-28.24760245,,,,,,,,,,,
3092413657,29.62,595.12,4311.07,0.678,0.6507,0.6908,0.0028,12.24,,768971000,768.971,3630.7,3.207053408,0.426594251,6.439785229,-26.73330832,,,,,,,,,,,
3092485655,29.62,595.12,4311.07,0.678,0.6507,0.6909,0.0002,12.25,,769042998,769.042998,3630.7,3.207053408,0.426594251,6.477414147,-34.60763781,,,,,,,,,,,
3092557654,29.62,595.12,4311.07,0.678,0.6507,0.6908,0.0011,12.26,,769114997,769.114997,3630.7,3.207053408,0.426594251,6.439785229,-31.88190837,,,,,,,,,,,
3092629656,29.62,595.12,4311.07,0.6779,0.6506,0.6909,0.001,12.26,,769186999,769.186999,3630.7,3.169095615,0.388763046,6.477414147,-32.18476719,,,,,,,,,,,
3092701658,29.62,595.33,4308.38,0.678,0.6507,0.6908,0.0009,12.26,,769259001,769.259001,3628.01,3.207053408,0.426594251,6.439785229,-32.48762602,,,,,,,,,,,
3092773654,29.62,595.33,4308.38,0.678,0.6507,0.6908,-0.0002,12.25,,769330997,769.330997,3628.01,3.207053408,0.426594251,6.439785229,-35.81907311,,,,,,,,,,,
3092845655,29.62,595.33,4308.38,0.678,0.6507,0.6908,0.001,12.25,,769402998,769.402998,3628.01,3.207053408,0.426594251,6.439785229,-32.18476719,,,,,,,,,,,
3092917656,29.6,595.31,4308.64,0.678,0.6506,0.6909,0.0026,12.24,,769474999,769.474999,3628.27,3.207053408,0.388763046,6.477414147,-27.33902597,,,,,,,,,,,
3092989654,29.62,595.54,4305.7,0.6779,0.6507,0.6908,0.0015,12.25,,769546997,769.546997,3625.33,3.169095615,0.426594251,6.439785229,-30.67047306,,,,,,,,,,,
3093061655,29.62,595.33,4308.38,0.6781,0.6507,0.6908,0.0015,12.26,,769618998,769.618998,3628.01,3.2450112,0.426594251,6.439785229,-30.67047306,,,,,,,,,,,
3093133654,29.6,595.51,4306.08,0.6779,0.6507,0.6908,0.0015,12.26,,769690997,769.690997,3625.71,3.169095615,0.426594251,6.439785229,-30.67047306,,,,,,,,,,,
3093205656,29.6,595.51,4306.08,0.678,0.6508,0.6908,0.0018,12.26,,769762999,769.762999,3625.71,3.207053408,0.464425456,6.439785229,-29.76189658,,,,,,,,,,,
3093277654,29.62,595.54,4305.7,0.678,0.6507,0.6908,0.0016,12.25,,769834997,769.834997,3625.33,3.207053408,0.426594251,6.439785229,-30.36761423,,,,,,,,,,,
3093349654,29.6,595.51,4306.08,0.6779,0.6507,0.6908,0.0017,12.25,,769906997,769.906997,3625.71,3.169095615,0.426594251,6.439785229,-30.06475541,,,,,,,,,,,
3093421654,29.6,595.51,4306.08,0.678,0.6507,0.6908,0.0021,12.24,,769978997,769.978997,3625.71,3.207053408,0.426594251,6.439785229,-28.8533201,,,,,,,,,,,
3093493655,29.62,595.54,4305.7,0.678,0.6507,0.6909,0.001,12.25,,770050998,770.050998,3625.33,3.207053408,0.426594251,6.477414147,-32.18476719,,,,,,,,,,,
3093565657,29.6,595.72,4303.4,0.678,0.6507,0.691,0.0031,12.26,,770123000,770.123,3623.03,3.207053408,0.426594251,6.515043066,-25.82473184,,,,,,,,,,,
3093637656,29.6,595.72,4303.4,0.678,0.6507,0.6908,0.0006,12.26,,770194999,770.194999,3623.03,3.207053408,0.426594251,6.439785229,-33.3962025,,,,,,,,,,,
3093709656,29.62,595.74,4303.14,0.678,0.6506,0.6908,0.0029,12.26,,770266999,770.266999,3622.77,3.207053408,0.388763046,6.439785229,-26.43044949,,,,,,,,,,,
3093781656,29.62,595.74,4303.14,0.6781,0.6507,0.6908,0.0026,12.25,,770338999,770.338999,3622.77,3.2450112,0.426594251,6.439785229,-27.33902597,,,,,,,,,,,
3093853656,29.62,595.95,4300.46,0.678,0.6506,0.6908,0.0016,12.25,,770410999,770.410999,3620.09,3.207053408,0.388763046,6.439785229,-30.36761423,,,,,,,,,,,
3093925656,29.62,595.95,4300.46,0.678,0.6507,0.6908,0.0023,12.24,,770482999,770.482999,3620.09,3.207053408,0.426594251,6.439785229,-28.24760245,,,,,,,,,,,
3093997656,29.6,595.93,4300.71,0.678,0.6506,0.6908,0.0022,12.24,,770554999,770.554999,3620.34,3.207053408,0.388763046,6.439785229,-28.55046127,,,,,,,,,,,
3094069656,29.6,595.93,4300.71,0.678,0.6507,0.6908,0.0024,12.26,,770626999,770.626999,3620.34,3.207053408,0.426594251,6.439785229,-27.94474362,,,,,,,,,,,
3094141654,29.6,595.93,4300.71,0.6778,0.6506,0.6908,0.0014,12.26,,770698997,770.698997,3620.34,3.131137823,0.388763046,6.439785229,-30.97333189,,,,,,,,,,,
3094213656,29.62,595.95,4300.46,0.678,0.6507,0.6908,0.0004,12.26,,770770999,770.770999,3620.09,3.207053408,0.426594251,6.439785229,-34.00192015,,,,,,,,,,,
3094285656,29.6,596.13,4298.16,0.678,0.6506,0.6908,0.0015,12.25,,770842999,770.842999,3617.79,3.207053408,0.388763046,6.439785229,-30.67047306,,,,,,,,,,,
3094357655,29.6,595.93,4300.71,0.678,0.6507,0.6908,-0.0003,12.25,,770914998,770.914998,3620.34,3.207053408,0.426594251,6.439785229,-36.12193194,,,,,,,,,,,
3094429656,29.62,596.15,4297.9,0.6779,0.6506,0.6908,0.0007,12.25,,770986999,770.986999,3617.53,3.169095615,0.388763046,6.439785229,-33.09334367,,,,,,,,,,,
3094501656,29.62,595.95,4300.46,0.6779,0.6507,0.6907,0.0024,12.24,,771058999,771.058999,3620.09,3.169095615,0.426594251,6.40215631,-27.94474362,,,,,,,,,,,
3094573654,29.6,596.13,4298.16,0.6778,0.6505,0.6909,0.0022,12.26,,771130997,771.130997,3617.79,3.131137823,0.350931841,6.477414147,-28.55046127,,,,,,,,,,,
3094645655,29.62,596.15,4297.9,0.6779,0.6506,0.6908,0.0011,12.26,,771202998,771.202998,3617.53,3.169095615,0.388763046,6.439785229,-31.88190837,,,,,,,,,,,
3094717656,29.6,596.34,4295.47,0.678,0.6507,0.6908,0.0014,12.26,,771274999,771.274999,3615.1,3.207053408,0.426594251,6.439785229,-30.97333189,,,,,,,,,,,
3094869655,29.6,596.13,4298.16,0.678,0.6507,0.6907,0.0012,12.25,,771426998,771.426998,3617.79,3.207053408,0.426594251,6.40215631,-31.57904954,,,,,,,,,,,
3094941654,29.6,596.13,4298.16,0.6779,0.6506,0.6908,0.0019,12.24,,771498997,771.498997,3617.79,3.169095615,0.388763046,6.439785229,-29.45903775,,,,,,,,,,,
3095013654,29.62,596.36,4295.22,0.6779,0.6507,0.6908,0.0008,12.26,,771570997,771.570997,3614.85,3.169095615,0.426594251,6.439785229,-32.79048485,,,,,,,,,,,
3095085656,29.62,596.36,4295.22,0.678,0.6507,0.6907,0.002,12.26,,771642999,771.642999,3614.85,3.207053408,0.426594251,6.40215631,-29.15617893,,,,,,,,,,,
3095157655,29.62,596.57,4292.54,0.6779,0.6506,0.6908,0.0012,12.25,,771714998,771.714998,3612.17,3.169095615,0.388763046,6.439785229,-31.57904954,,,,,,,,,,,
3095229657,29.62,596.36,4295.22,0.6779,0.6507,0.6909,0.0013,12.25,,771787000,771.787,3614.85,3.169095615,0.426594251,6.477414147,-31.27619071,,,,,,,,,,,
3095301654,29.62,596.36,4295.22,0.678,0.6507,0.6909,0.0025,12.24,,771858997,771.858997,3614.85,3.207053408,0.426594251,6.477414147,-27.6418848,,,,,,,,,,,
3095373656,29.62,596.57,4292.54,0.678,0.6507,0.6909,0.0019,12.24,,771930999,771.930999,3612.17,3.207053408,0.426594251,6.477414147,-29.45903775,,,,,,,,,,,
3095504662,29.6,596.55,4292.79,0.678,0.6506,0.6909,0.0013,12.26,,772062005,772.062005,3612.42,3.207053408,0.388763046,6.477414147,-31.27619071,,,,,,,,,,,
3095576654,29.62,596.57,4292.54,0.6779,0.6506,0.6908,0.0014,12.26,,772133997,772.133997,3612.17,3.169095615,0.388763046,6.439785229,-30.97333189,,,,,,,,,,,
3095648655,29.62,596.57,4292.54,0.6779,0.6505,0.6909,0.0011,12.25,,772205998,772.205998,3612.17,3.169095615,0.350931841,6.477414147,-31.88190837,,,,,,,,,,,
3095720654,29.62,596.57,4292.54,0.6779,0.6507,0.6909,0.0005,12.24,,772277997,772.277997,3612.17,3.169095615,0.426594251,6.477414147,-33.69906133,,,,,,,,,,,
3095792654,29.62,596.57,4292.54,0.6779,0.6507,0.6908,0.0014,12.24,,772349997,772.349997,3612.17,3.169095615,0.426594251,6.439785229,-30.97333189,,,,,,,,,,,
3095864655,29.62,596.77,4289.98,0.6778,0.6508,0.6909,0.0019,12.25,,772421998,772.421998,3609.61,3.131137823,0.464425456,6.477414147,-29.45903775,,,,,,,,,,,
3095936656,29.62,596.77,4289.98,0.6779,0.6508,0.6908,0.0011,12.26,,772493999,772.493999,3609.61,3.169095615,0.464425456,6.439785229,-31.88190837,,,,,,,,,,,
3096008658,29.62,596.77,4289.98,0.6778,0.6507,0.6908,0.0013,12.26,,772566001,772.566001,3609.61,3.131137823,0.426594251,6.439785229,-31.27619071,,,,,,,,,,,
3096080655,29.62,596.57,4292.54,0.678,0.6509,0.6907,0.0002,12.26,,772637998,772.637998,3612.17,3.207053408,0.502256661,6.40215631,-34.60763781,,,,,,,,,,,
3096152656,29.6,596.96,4287.56,0.678,0.6507,0.6908,0.0024,12.25,,772709999,772.709999,3607.19,3.207053408,0.426594251,6.439785229,-27.94474362,,,,,,,,,,,
3096224654,29.6,596.75,4290.24,0.678,0.6507,0.6908,0.0007,12.24,,772781997,772.781997,3609.87,3.207053408,0.426594251,6.439785229,-33.09334367,,,,,,,,,,,
3096296654,29.58,596.73,4290.49,0.6779,0.6506,0.6908,0.0012,12.24,,772853997,772.853997,3610.12,3.169095615,0.388763046,6.439785229,-31.57904954,,,,,,,,,,,
3096368657,29.58,596.73,4290.49,0.678,0.6506,0.6908,0.0019,12.24,,772926000,772.926,3610.12,3.207053408,0.388763046,6.439785229,-29.45903775,,,,,,,,,,,
3096440656,29.55,596.89,4288.45,0.6779,0.6507,0.6909,0.0019,12.26,,772997999,772.997999,3608.08,3.169095615,0.426594251,6.477414147,-29.45903775,,,,,,,,,,,
3096512654,29.55,596.89,4288.45,0.6779,0.6507,0.691,0.0008,12.26,,773069997,773.069997,3608.08,3.169095615,0.426594251,6.515043066,-32.79048485,,,,,,,,,,,
3096584655,29.51,596.85,4288.96,0.678,0.6508,0.6908,0.0015,12.26,,773141998,773.141998,3608.59,3.207053408,0.464425456,6.439785229,-30.67047306,,,,,,,,,,,
3096656654,29.5,597.03,4286.66,0.678,0.6506,0.6909,0.0016,12.25,,773213997,773.213997,3606.29,3.207053408,0.388763046,6.477414147,-30.36761423,,,,,,,,,,,
3096728656,29.5,597.03,4286.66,0.6779,0.6507,0.6909,0.0014,12.24,,773285999,773.285999,3606.29,3.169095615,0.426594251,6.477414147,-30.97333189,,,,,,,,,,,
3096800655,29.48,597.01,4286.92,0.6779,0.6506,0.6908,0.0007,12.24,,773357998,773.357998,3606.55,3.169095615,0.388763046,6.439785229,-33.09334367,,,,,,,,,,,
3096872654,29.44,597.17,4284.88,0.678,0.6507,0.6908,0.0016,12.24,,773429997,773.429997,3604.51,3.207053408,0.426594251,6.439785229,-30.36761423,,,,,,,,,,,
3096944656,29.43,597.15,4285.13,0.6781,0.6507,0.6908,0.0011,12.26,,773501999,773.501999,3604.76,3.2450112,0.426594251,6.439785229,-31.88190837,,,,,,,,,,,
3097016655,29.41,597.33,4282.84,0.6779,0.6507,0.6908,0.0025,12.26,,773573998,773.573998,3602.47,3.169095615,0.426594251,6.439785229,-27.6418848,,,,,,,,,,,
3097088656,29.39,597.31,4283.09,0.678,0.6508,0.6908,0.0002,12.26,,773645999,773.645999,3602.72,3.207053408,0.464425456,6.439785229,-34.60763781,,,,,,,,,,,
