Time (us),BMP Temp (C) ,BMP Pressure (kPa),BMP Alt (m),MS Temp ©,BMP Pressure (hPa),BMP Alt (m),acc_x (m/s2),acc_y (m/s2),acc_z (m/s2),Lat (deg),Long (deg),GPS Alt (m),Battery Voltage (V),,,Alt AGL BMP (m),Alt AGL MS (m)
660856718,24.43,90.22,994.04,22.75,903.22,925.48,10.07,1.69,0.05,35.347619,-117.808997,638.7,8.11,,,329.2,299.64
660992706,24.44,90.22,993.22,22.75,903.27,924.91,6.95,4.05,-0.14,35.347619,-117.808997,638.7,8.12,,,328.38,299.07
661206868,24.44,90.21,993.96,22.74,903.22,925.38,7.27,4.61,0.13,35.347619,-117.808997,638.7,8.11,,,329.12,299.54
661343686,24.44,90.21,992.69,22.74,903.33,924.31,9.73,2.99,0.62,35.347619,-117.808997,638.7,8.11,,,327.85,298.47
661479682,24.44,90.21,992.97,22.75,903.43,923.4,10.86,0.53,0.83,35.347619,-117.808997,638.7,8.11,,,328.13,297.56
661615686,24.45,90.23,992.04,22.75,903.52,922.53,8.95,-0.89,1.06,35.347619,-117.808997,638.7,8.11,,,327.2,296.69
661751682,24.45,90.23,991.67,22.76,903.54,922.31,9.05,-0.76,0.85,35.347619,-117.808997,638.7,8.11,,,326.83,296.47
661887686,24.44,90.24,991.11,22.76,903.58,921.94,9.73,0.84,0.2,35.347619,-117.808997,638.7,8.11,,,326.27,296.1
662023682,24.44,90.24,990.94,22.76,903.66,921.14,9.29,2.48,-0.46,35.347619,-117.808997,638.7,8.12,,,326.1,295.3
662159686,24.44,90.26,990.21,22.76,903.71,920.64,8.24,3.01,-0.55,35.347619,-117.808997,638.7,8.11,,,325.37,294.8
662295682,24.44,90.26,989.84,22.76,903.69,920.86,8.79,3.58,-0.46,35.347619,-117.808997,638.7,8.11,,,325,295.02
662431702,24.46,90.26,990.03,22.76,903.75,920.26,8.94,2.55,0.11,35.347619,-117.808997,638.7,8.12,,,325.19,294.42
662567682,24.45,90.25,988.12,22.76,903.81,919.66,9.37,1.18,0.68,35.347619,-117.808997,638.7,8.11,,,323.28,293.82
662703706,24.46,90.27,988.4,22.77,903.88,919.01,9.84,0.19,0.71,35.347619,-117.808997,638.7,8.11,,,323.56,293.17
662839706,24.46,90.27,987.66,22.77,904.04,917.46,10.45,-0.31,0.34,35.347619,-117.808997,638.7,8.11,,,322.82,291.62
662975706,24.46,90.29,987.1,22.77,904.11,916.81,9.44,0.36,0.06,35.347619,-117.808997,638.7,8.11,,,322.26,290.97
663111714,24.47,90.3,985.46,22.77,904.1,916.86,11.46,1.09,-0.07,35.347619,-117.808997,638.7,8.12,,,320.62,291.02
663247686,24.46,90.3,985.29,22.77,904.18,916.1,10.49,1.9,0.13,35.347619,-117.808997,638.7,8.11,,,320.45,290.26
663383681,24.46,90.31,985.29,22.77,904.14,916.52,9.67,2.14,0.39,35.347619,-117.808997,638.7,8.11,,,320.45,290.68
663519686,24.46,90.31,986.76,22.77,904.14,916.5,9.03,1.83,0.74,35.347619,-117.808997,638.7,8.11,,,321.92,290.66
663655682,24.48,90.3,985.29,22.78,904.2,915.94,8.59,1.57,0.89,35.347619,-117.808997,638.7,8.12,,,320.45,290.1
663791686,24.47,90.3,985.29,22.78,904.33,914.65,9.37,1.67,0.46,35.347619,-117.808997,638.7,8.11,,,320.45,288.81
663927682,24.47,90.33,983.29,22.77,904.47,913.33,9.15,1.83,-0.03,35.347619,-117.808997,638.7,8.11,,,318.45,287.49
664063686,24.47,90.33,982.36,22.78,904.5,913.05,9.13,2.5,-0.65,35.347619,-117.808997,638.7,8.11,,,317.52,287.21
664199682,24.48,90.33,981.54,22.78,904.56,912.39,9.74,2.98,-0.78,35.347619,-117.808997,638.7,8.11,,,316.7,286.55
664335694,24.48,90.34,980.81,22.78,904.66,911.44,10.35,3.02,-0.44,35.347619,-117.808997,638.7,8.11,,,315.97,285.6
664471682,24.48,90.35,980.92,22.78,904.73,910.8,9.61,2.33,0.75,35.347619,-117.808997,638.7,8.12,,,316.08,284.96
664607686,24.48,90.36,979.63,22.78,904.83,909.79,9.56,2.14,0.73,35.347619,-117.808997,638.7,8.11,,,314.79,283.95
664743682,24.48,90.38,979.37,22.78,904.92,908.92,9.5,1.99,0.49,35.347619,-117.808997,638.7,8.12,,,314.53,283.08
664879686,24.48,90.36,978.89,22.78,904.93,908.86,9.4,2.27,-0.01,35.347619,-117.808997,638.7,8.11,,,314.05,283.02
665015682,24.49,90.38,977.71,22.79,904.93,908.84,9.47,2.39,-0.57,35.347619,-117.808997,638.7,8.11,,,312.87,283
665151686,24.48,90.39,977.54,22.78,905.06,907.56,10.18,2.59,-2.15,35.347619,-117.808997,638.7,8.12,,,312.7,281.72
665287690,24.49,90.4,977.62,22.78,905.02,907.94,10.04,3.19,-1.59,35.347619,-117.808997,638.7,8.11,,,312.78,282.1
665423686,24.48,90.38,976.52,22.79,905.22,906.02,9.51,3.01,-1.76,35.347619,-117.808997,638.7,8.11,,,311.68,280.18
665559682,24.49,90.39,977.54,22.78,905.21,906.07,7.69,2.47,-1.24,35.347619,-117.808997,638.7,8.11,,,312.7,280.23
665695694,24.49,90.41,974.16,22.79,905.35,904.79,7.89,3.12,0.85,35.347619,-117.808997,638.7,8.12,,,309.32,278.95
665831682,24.5,90.44,975.71,22.79,905.28,905.43,8.69,2.88,-0.33,35.347619,-117.808997,638.7,8.11,,,310.87,279.59
665967686,24.5,90.42,974.44,22.79,905.34,904.82,9.04,2.82,-1.45,35.347619,-117.808997,638.7,8.12,,,309.6,278.98
666103682,24.52,90.42,972.97,22.79,905.45,903.82,9.74,2.72,-2.1,35.347619,-117.808997,638.7,8.12,,,308.13,277.98
666309860,24.5,90.44,973.06,22.77,905.53,903.01,9.38,2.38,-1.55,35.347619,-117.808997,638.7,8.11,,,308.22,277.17
666446691,24.49,90.45,972.52,22.78,905.57,902.56,10.17,2.27,-0.89,35.347619,-117.808997,638.7,8.11,,,307.68,276.72
666582686,24.52,90.46,972.15,22.79,905.75,900.88,10.46,1.81,-1.03,35.347619,-117.808997,638.7,8.11,,,307.31,275.04
666718690,24.5,90.46,970.04,22.79,905.8,900.4,10.35,1.49,-1.64,35.347619,-117.808997,638.7,8.11,,,305.2,274.56
666854686,24.51,90.46,969.79,22.8,905.88,899.61,10.6,1.3,-2.37,35.347619,-117.808997,638.7,8.12,,,304.95,273.77
666990690,24.51,90.49,968.32,22.8,905.99,898.56,11.04,1.58,-1.94,35.347619,-117.808997,638.7,8.11,,,303.48,272.72
667126686,24.52,90.49,967.59,22.8,906.09,897.61,11.16,1.76,-1,35.347619,-117.808997,638.7,8.12,,,302.75,271.77
667262691,24.51,90.5,967.03,22.8,906.18,896.69,9.88,1.69,-0.21,35.347619,-117.808997,638.7,8.12,,,302.19,270.85
667398686,24.53,90.51,966.69,22.8,906.16,896.93,9.7,1.6,-0.07,35.347619,-117.808997,638.7,8.11,,,301.85,271.09
667534690,24.53,90.51,966.86,22.8,906.16,896.92,8.59,1.62,-0.68,35.347619,-117.808997,638.7,8.11,,,302.02,271.08
667670686,24.53,90.51,967.03,22.8,906.19,896.63,9.04,1.37,-0.75,35.347619,-117.808997,638.7,8.11,,,302.19,270.79
667806690,24.53,90.51,967.51,22.8,906.24,896.09,8.63,1.97,-0.93,35.347619,-117.808997,638.7,8.11,,,302.67,270.25
667942686,24.52,90.52,965.05,22.81,906.33,895.24,8.91,2.61,-0.67,35.347619,-117.808997,638.7,8.11,,,300.21,269.4
668078691,24.53,90.52,965.05,22.81,906.41,894.49,8.29,2.76,-0.11,35.347619,-117.808997,638.7,8.12,,,300.21,268.65
668214694,24.53,90.54,963.78,22.81,906.48,893.85,8.11,2.52,0.77,35.347619,-117.808997,638.7,8.11,,,298.94,268.01
668350690,24.53,90.55,963.95,22.81,906.51,893.5,8.79,2.12,0.83,35.347619,-117.808997,638.7,8.11,,,299.11,267.66
668486686,24.54,90.55,961.14,22.81,906.72,891.52,9.8,1.79,0.99,35.347619,-117.808997,638.7,8.11,,,296.3,265.68
668622690,24.54,90.55,961.22,22.81,906.81,890.63,9.64,0.07,1.8,35.347619,-117.808997,638.7,8.11,,,296.38,264.79
668758686,24.55,90.57,961.42,22.81,906.8,890.73,8.03,1.16,1.29,35.347619,-117.808997,638.7,8.11,,,296.58,264.89
668894690,24.55,90.57,961.05,22.82,906.88,889.95,10.78,0.95,1.65,35.347619,-117.808997,638.7,8.11,,,296.21,264.11
669030686,24.55,90.58,959.22,22.81,907.01,888.66,10.4,2.92,0.67,35.347619,-117.808997,638.7,8.12,,,294.38,262.82
669166698,24.55,90.6,958.86,22.82,907.05,888.35,9.37,2.37,1.26,35.347619,-117.808997,638.7,8.12,,,294.02,262.51
669302686,24.55,90.6,958.94,22.81,907.06,888.16,11.58,2.8,1.11,35.347619,-117.808997,638.7,8.11,,,294.1,262.32
669438690,24.55,90.6,956.95,22.82,907.18,887.07,13.12,0.99,1.57,35.347619,-117.808997,638.7,8.11,,,292.11,261.23
669574686,24.56,90.62,957.22,22.82,907.28,886.12,11.63,0.48,1.01,35.347619,-117.808997,638.7,8.11,,,292.38,260.28
669710715,24.56,90.62,956.21,22.82,907.27,886.21,11.02,1.3,0.13,35.347619,-117.808997,638.7,8.11,,,291.37,260.37
669846710,24.56,90.62,955.31,22.83,907.33,885.63,9.81,2.73,-0.62,35.347619,-117.808997,638.7,8.11,,,290.47,259.79
669982714,24.56,90.63,954.67,22.82,907.4,884.94,17.36,3.23,1.78,35.347619,-117.808997,638.7,8.12,,,289.83,259.1
670118718,24.56,90.63,955.03,22.82,907.46,884.3,6.79,2.26,1.46,35.347619,-117.808997,638.7,8.11,,,290.19,258.46
670254714,24.56,90.64,953.57,22.83,907.54,883.56,6.74,2.73,-2.42,35.347619,-117.808997,638.7,8.11,,,288.73,257.72
670390710,24.56,90.64,954.21,22.83,907.61,882.91,1.61,2.83,-3.21,35.347619,-117.808997,638.7,8.11,,,289.37,257.07
670526690,24.57,90.65,954.13,22.83,907.69,882.09,4.16,2.78,-3.28,35.347619,-117.808997,638.7,8.11,,,289.29,256.25
670662686,24.57,90.66,952.02,22.83,907.88,880.31,27.16,7.14,-12.92,35.347619,-117.808997,638.7,8.11,,,287.18,254.47
670798690,24.57,90.68,951.94,22.83,907.85,880.6,6.85,-2.11,3.07,35.347619,-117.808997,638.7,8.11,,,287.1,254.76
670934686,24.57,90.68,950.56,22.83,907.97,879.4,1.66,-1.73,2.26,35.347619,-117.808997,638.7,8.12,,,285.72,253.56
671070691,24.57,90.68,950.2,22.83,907.94,879.73,3.91,-3.58,2.82,35.347619,-117.808997,638.7,8.11,,,285.36,253.89
671206686,24.57,90.7,948.73,22.83,908.15,877.65,23.21,-1.01,3.55,35.347619,-117.808997,638.7,8.11,,,283.89,251.81
671421868,24.56,90.71,948.63,22.82,908.34,875.81,3.96,3.14,-0.5,35.347619,-117.808997,638.7,8.11,,,283.79,249.97
671558686,24.56,90.71,947.72,22.82,908.38,875.35,3.82,2.46,-0.03,35.347619,-117.808997,638.7,8.11,,,282.88,249.51
671694721,24.56,90.72,945.98,22.83,908.52,874.03,15.98,5.34,-1.13,35.347619,-117.808997,638.7,8.11,,,281.14,248.19
671830706,24.57,90.73,946.09,22.83,908.43,874.97,12.78,-4.74,-2.45,35.347619,-117.808997,638.7,8.11,,,281.25,249.13
671966705,24.56,90.75,945.53,22.84,908.51,874.2,3.09,-2.9,-2.03,35.347619,-117.808997,638.7,8.12,,,280.69,248.36
672102694,24.57,90.76,944.63,22.84,908.64,872.93,4.77,-3.71,-2.56,35.347619,-117.808997,638.7,8.11,,,279.79,247.09
672238682,24.56,90.75,944.91,22.84,908.58,873.5,8.5,-2.83,-3.04,35.347619,-117.808997,638.7,8.11,,,280.07,247.66
672374686,24.58,90.75,943.36,22.84,908.79,871.52,15.52,1.85,-0.73,35.347619,-117.808997,638.7,8.11,,,278.52,245.68
672510682,24.58,90.77,942.66,22.85,908.92,870.18,6.57,2.57,1.42,35.347619,-117.808997,638.7,8.11,,,277.82,244.34
672646686,24.59,90.78,942.46,22.84,908.94,870.02,5.82,2.59,0.59,35.347619,-117.808997,638.7,8.11,,,277.62,244.18
672782682,24.6,90.78,942.1,22.85,908.94,870.07,11.45,2.38,-1.45,35.347619,-117.808997,638.7,8.11,,,277.26,244.23
672918686,24.58,90.77,942.46,22.85,908.84,870.98,10.41,0.55,-5.41,35.347619,-117.808997,638.7,8.12,,,277.62,245.14
673054682,24.58,90.77,941.93,22.85,909.05,869.01,6.35,-0.03,-4.99,35.347619,-117.808997,638.7,8.11,,,277.09,243.17
673190686,24.6,90.79,940.29,22.85,909.15,868.04,6.64,-0.31,-4.98,35.347619,-117.808997,638.7,8.11,,,275.45,242.2
673326682,24.6,90.81,938.92,22.85,909.26,866.91,10.63,-0.05,-4.39,35.347619,-117.808997,638.7,8.12,,,274.08,241.07
673462694,24.61,90.82,938.19,22.85,909.38,865.77,10.36,1.98,-0.2,35.347619,-117.808997,638.7,8.11,,,273.35,239.93
673598682,24.61,90.82,937.01,22.85,909.41,865.48,6.74,3.64,1.84,35.347619,-117.808997,638.7,8.11,,,272.17,239.64
673734686,24.61,90.84,938.92,22.85,909.3,866.55,7.24,4.64,1.85,35.347619,-117.808997,638.7,8.11,,,274.08,240.71
673870690,24.61,90.81,937.37,22.85,909.35,866.13,9.39,4.42,-0.59,35.347619,-117.808997,638.7,8.12,,,272.53,240.29
674006686,24.61,90.84,936,22.86,909.68,862.86,9.34,2.46,-3.4,35.347619,-117.808997,638.7,8.12,,,271.16,237.02
674142682,24.61,90.86,934.2,22.85,909.71,862.61,8.75,1.63,-4.58,35.347619,-117.808997,638.7,8.11,,,269.36,236.77
674278694,24.61,90.87,934.82,22.86,909.83,861.43,9.31,1.58,-4.18,35.347619,-117.808997,638.7,8.11,,,269.98,235.59
674414682,24.62,90.87,932.01,22.86,909.91,860.69,10.39,1.47,-2.42,35.347619,-117.808997,638.7,8.11,,,267.17,234.85
674550686,24.61,90.88,933.38,22.86,909.94,860.35,11.57,1.9,0.14,35.347619,-117.808997,638.7,8.11,,,268.54,234.51
674686682,24.62,90.87,932.01,22.86,910.1,858.87,9.08,2.15,1.58,35.347619,-117.808997,638.7,8.11,,,267.17,233.03
674822686,24.62,90.89,932.29,22.86,910.04,859.44,8.89,3.18,0.44,35.347619,-117.808997,638.7,8.12,,,267.45,233.6
674958682,24.62,90.9,930.47,22.86,910.2,857.85,9.2,3.22,-0.41,35.347619,-117.808997,638.7,8.11,,,265.63,232.01
675094694,24.62,90.91,928.28,22.87,910.36,856.36,9.62,2.94,-1.97,35.347619,-117.808997,638.7,8.12,,,263.44,230.52
675230682,24.62,90.92,927.38,22.87,910.47,855.27,8.9,2.47,-2.38,35.347619,-117.808997,638.7,8.11,,,262.54,229.43
675366686,24.62,90.94,926.73,22.87,910.51,854.88,9.71,2.09,-2.44,35.347619,-117.808997,638.7,8.11,,,261.89,229.04
675502690,24.63,90.95,925.75,22.87,910.68,853.25,17.87,0.7,1.26,35.347619,-117.808997,638.7,8.11,,,260.91,227.41
675638710,24.63,90.95,925.83,22.87,910.68,853.23,5.12,-0.85,2.14,35.347619,-117.808997,638.7,8.11,,,260.99,227.39
675774706,24.63,90.97,925.02,22.87,910.85,851.63,12.98,1.47,-1.02,35.347619,-117.808997,638.7,8.11,,,260.18,225.79
675910710,24.63,90.99,924.74,22.87,910.69,853.18,8.27,4.48,-4.42,35.347619,-117.808997,638.7,8.12,,,259.9,227.34
676046714,24.64,90.97,924.29,22.87,910.88,851.27,9.64,4.19,-5.08,35.347619,-117.808997,638.7,8.11,,,259.45,225.43
676182706,24.64,90.98,922.83,22.87,911.04,849.78,18.22,1.9,-0.63,35.347619,-117.808997,638.7,8.11,,,257.99,223.94
676318705,24.64,90.99,922.83,22.88,911.01,850.02,5.28,0.64,2.6,35.347619,-117.808997,638.7,8.11,,,257.99,224.18
676533860,24.64,91,920.73,22.86,911.2,848.19,9.1,1.22,3.73,35.347619,-117.808997,638.7,8.11,,,255.89,222.35
676670690,24.64,91.01,919.92,22.86,911.27,847.5,13.49,2.72,-1.03,35.347619,-117.808997,638.7,8.11,,,255.08,221.66
676806686,24.63,91.01,918.74,22.87,911.43,845.97,7.21,3.06,-2.15,35.347619,-117.808997,638.7,8.11,,,253.9,220.13
676942691,24.64,91.04,918.37,22.88,911.49,845.41,5.33,2.71,-1.41,35.347619,-117.808997,638.7,8.11,,,253.53,219.57
677078702,24.64,91.05,917.56,22.88,911.61,844.22,10.76,3.42,-1.74,35.347619,-117.808997,638.7,8.11,,,252.72,218.38
677214691,24.65,91.05,916.1,22.88,911.72,843.26,12.63,-2.2,-0.98,35.347619,-117.808997,638.7,8.11,,,251.26,217.42
677350694,24.65,91.07,915.29,22.88,911.83,842.17,8.71,-5.73,-2.65,35.347619,-117.808997,638.7,8.11,,,250.45,216.33
677486691,24.65,91.07,914.84,22.88,911.79,842.5,5.85,-4.36,-1.71,35.347619,-117.808997,638.7,8.11,,,250,216.66
677622686,24.66,91.08,914.56,22.89,911.95,841.01,11.26,-4.22,-1.31,35.347619,-117.808997,638.7,8.11,,,249.72,215.17
677758710,24.65,91.09,913.75,22.88,912.08,839.72,11.51,0.61,0.39,35.347619,-117.808997,638.7,8.11,,,248.91,213.88
677894710,24.66,91.1,911.92,22.89,912.17,838.85,7.5,2.42,0.87,35.347619,-117.808997,638.7,8.12,,,247.08,213.01
678030710,24.66,91.12,912.74,22.89,912.19,838.73,7.53,2.32,0.1,35.347619,-117.808997,638.7,8.11,,,247.9,212.89
678166710,24.66,91.12,911.56,22.88,912.24,838.17,11.65,0.31,-0.81,35.347619,-117.808997,638.7,8.11,,,246.72,212.33
678302710,24.66,91.12,911.11,22.89,912.28,837.86,10.85,-4.75,0.68,35.347619,-117.808997,638.7,8.11,,,246.27,212.02
678438717,24.66,91.12,909.85,22.89,912.44,836.29,6.83,-4.83,-0.44,35.347619,-117.808997,638.7,8.11,,,245.01,210.45
678574691,24.67,91.13,909.03,22.89,912.54,835.33,8.6,-5.24,-0.33,35.347619,-117.808997,638.7,8.11,,,244.19,209.49
678710710,24.67,91.14,909.03,22.89,912.67,834.07,11.75,-2.25,0,35.347619,-117.808997,638.7,8.11,,,244.19,208.23
678846715,24.66,91.15,906.29,22.89,912.75,833.27,11.73,2.89,-0.22,35.347619,-117.808997,638.7,8.12,,,241.45,207.43
678982710,24.67,91.16,907.02,22.9,912.84,832.41,8.55,3.71,-0.49,35.347619,-117.808997,638.7,8.11,,,242.18,206.57
679118710,24.68,91.18,906.66,22.9,912.83,832.51,10.36,2.74,-0.6,35.347619,-117.808997,638.7,8.12,,,241.82,206.67
679254710,24.68,91.18,906.04,22.9,912.86,832.27,12.89,-0.99,-1.4,35.347619,-117.808997,638.7,8.12,,,241.2,206.43
679390710,24.68,91.18,905.95,22.9,912.93,831.6,9.48,-4.81,-0.95,35.347619,-117.808997,638.7,8.11,,,241.11,205.76
679526686,24.68,91.18,904.5,22.9,913.01,830.83,6.47,-4.17,-3,35.347619,-117.808997,638.7,8.11,,,239.66,204.99
679662690,24.7,91.2,904.41,22.9,913.07,830.24,9.22,-4.68,-1.67,35.347619,-117.808997,638.7,8.11,,,239.57,204.4
679798686,24.69,91.2,903.04,22.91,913.24,828.6,10.89,-1.69,-0.28,35.347619,-117.808997,638.7,8.11,,,238.2,202.76
679934691,24.7,91.21,902.23,22.9,913.3,828.05,8.67,1.09,0.23,35.347619,-117.808997,638.7,8.12,,,237.39,202.21
680070686,24.69,91.23,901.86,22.9,913.36,827.42,7.55,2.18,0.22,35.347619,-117.808997,638.7,8.12,,,237.02,201.58
680206691,24.69,91.22,901.5,22.9,913.34,827.61,8.51,1.73,-0.48,35.347619,-117.808997,638.7,8.11,,,236.66,201.77
680342686,24.69,91.23,901.41,22.9,913.42,826.84,11.37,-0.55,-1.15,35.347619,-117.808997,638.7,8.11,,,236.57,201
680478690,24.7,91.24,899.79,22.91,913.55,825.59,9.71,-3.58,-0.72,35.347619,-117.808997,638.7,8.11,,,234.95,199.75
680614686,24.7,91.25,899.96,22.91,913.6,825.1,8.22,-4.55,-0.93,35.347619,-117.808997,638.7,8.11,,,235.12,199.26
680750690,24.7,91.26,898.42,22.91,913.77,823.52,8.15,-4.3,-0.06,35.347619,-117.808997,638.7,8.11,,,233.58,197.68
680886686,24.7,91.26,897.24,22.91,913.89,822.34,10.24,-2.65,1.1,35.347619,-117.808997,638.7,8.11,,,232.4,196.5
681022690,24.7,91.27,895.79,22.91,913.97,821.55,11.63,0.84,-0.31,35.347619,-117.808997,638.7,8.11,,,230.95,195.71
681158686,24.7,91.29,895.7,22.91,914.01,821.21,9.82,1.85,-0.65,35.347619,-117.808997,638.7,8.11,,,230.86,195.37
681294690,24.7,91.28,896.07,22.91,914.06,820.7,9.11,1.31,-1.11,35.347619,-117.808997,638.7,8.11,,,231.23,194.86
681430686,24.7,91.29,894.44,22.92,914.16,819.73,9.94,-0.61,-1.13,35.347619,-117.808997,638.7,8.11,,,229.6,193.89
681646868,24.71,91.3,893.24,22.89,914.24,818.95,8.39,-3.87,-0.54,35.347619,-117.808997,638.7,8.11,,,228.4,193.11
681783686,24.71,91.3,892.71,22.9,914.33,818.08,7.45,-3.91,0.25,35.347619,-117.808997,638.7,8.12,,,227.87,192.24
681919682,24.71,91.33,891.7,22.91,914.46,816.88,8.01,-3.45,-0.29,35.347619,-117.808997,638.7,8.11,,,226.86,191.04
682055702,24.71,91.33,891.62,22.91,914.5,816.47,8.82,-1.77,-0.24,35.347619,-117.808997,638.7,8.11,,,226.78,190.63
682191682,24.72,91.34,891.53,22.92,914.61,815.39,9.56,-1.24,0,35.347619,-117.808997,638.7,8.12,,,226.69,189.55
682327717,24.71,91.34,890.72,22.92,914.66,815,9.13,1.12,-0.92,35.347619,-117.808997,638.7,8.11,,,225.88,189.16
682463682,24.72,91.36,889.82,22.92,914.72,814.35,8.86,0.85,-1.45,35.347619,-117.808997,638.7,8.11,,,224.98,188.51
682599686,24.72,91.36,888.73,22.92,914.73,814.24,8.76,-0.38,-1.9,35.347619,-117.808997,638.7,8.11,,,223.89,188.4
682735682,24.73,91.37,888.45,22.92,914.88,812.88,9.39,-1.79,-2.12,35.347619,-117.808997,638.7,8.11,,,223.61,187.04
682871694,24.72,91.38,887.28,22.92,915,811.71,9.44,-3.3,-1.84,35.347619,-117.808997,638.7,8.11,,,222.44,185.87
683007690,24.74,91.39,886.55,22.92,915.07,811.03,9.98,-3.06,-1.47,35.347619,-117.808997,638.7,8.11,,,221.71,185.19
683143694,24.72,91.4,885.74,22.93,915.12,810.51,10.52,-1.36,-0.99,35.347619,-117.808997,638.7,8.12,,,220.9,184.67
683279682,24.74,91.4,884.93,22.92,915.26,809.17,10.19,0.38,-0.76,35.347619,-117.808997,638.7,8.11,,,220.09,183.33
683415686,24.74,91.42,883.65,22.93,915.33,808.54,9.83,1.55,-1.17,35.347619,-117.808997,638.7,8.11,,,218.81,182.7
683551682,24.74,91.42,882.94,22.93,915.42,807.72,10.03,1.5,-1.81,35.347619,-117.808997,638.7,8.11,,,218.1,181.88
683687694,24.74,91.43,882.3,22.93,915.5,806.87,10.64,0.37,-2.5,35.347619,-117.808997,638.7,8.12,,,217.46,181.03
683823682,24.75,91.44,882.3,22.93,915.59,806.05,10.63,-1.28,-2.64,35.347619,-117.808997,638.7,8.12,,,217.46,180.21
683959694,24.74,91.45,880.04,22.94,915.75,804.51,8.79,-2.4,-1.9,35.347619,-117.808997,638.7,8.11,,,215.2,178.67
684095682,24.75,91.46,880.4,22.93,915.82,803.85,9.42,-1.89,-1.39,35.347619,-117.808997,638.7,8.11,,,215.56,178.01
684231686,24.75,91.47,878.95,22.93,915.89,803.15,9.82,-0.76,-0.46,35.347619,-117.808997,638.7,8.12,,,214.11,177.31
684367682,24.76,91.48,878.5,22.94,915.98,802.29,9.17,0.13,-1.24,35.347619,-117.808997,638.7,8.11,,,213.66,176.45
684503686,24.75,91.48,877.69,22.94,916.06,801.56,8.21,1.25,-3.66,35.347619,-117.808997,638.7,8.11,,,212.85,175.72
684639702,24.76,91.49,878.24,22.94,915.87,803.4,7.07,4.56,-3.94,35.347619,-117.808997,638.7,8.12,,,213.4,177.56
684775702,24.76,91.46,876.96,22.94,916.09,801.21,8.2,3.96,-4.02,35.347619,-117.808997,638.7,8.11,,,212.12,175.37
684911682,24.77,91.5,875.7,22.94,916.2,800.17,11.91,2.4,-3.12,35.347619,-117.808997,638.7,8.11,,,210.86,174.33
685047686,24.77,91.51,875.15,22.94,916.28,799.45,12.14,-0.89,-2.65,35.347619,-117.808997,638.7,8.11,,,210.31,173.61
685183682,24.77,91.51,873.8,22.94,916.38,798.43,10.06,-1.21,-4.61,35.347619,-117.808997,638.7,8.11,,,208.96,172.59
685319686,24.77,91.54,874.61,22.94,916.37,798.54,8.18,0.61,-3.62,35.347619,-117.808997,638.7,8.12,,,209.77,172.7
685455682,24.77,91.52,872.99,22.95,916.45,797.79,12.97,1.36,-1.37,35.347619,-117.808997,638.7,8.12,,,208.15,171.95
685591686,24.77,91.54,871.54,22.95,916.59,796.5,8.71,2.69,2.06,35.347619,-117.808997,638.7,8.11,,,206.7,170.66
685727682,24.77,91.56,871.54,22.95,916.63,796.06,7.38,3.19,2.72,35.347619,-117.808997,638.7,8.11,,,206.7,170.22
685863686,24.78,91.57,870.9,22.95,916.72,795.22,8.35,3.52,0.74,35.347619,-117.808997,638.7,8.12,,,206.06,169.38
685999682,24.77,91.56,869.36,22.95,916.9,793.5,10.02,3.83,-0.35,35.347619,-117.808997,638.7,8.11,,,204.52,167.66
686135686,24.78,91.59,871.62,22.95,916.67,795.73,9.04,3.81,-2.15,35.347619,-117.808997,638.7,8.11,,,206.78,169.89
686271682,24.78,91.56,869.28,22.95,917.04,792.1,8.93,3.45,-3.44,35.347619,-117.808997,638.7,8.11,,,204.44,166.26
686407685,24.79,91.6,867.01,22.95,917.18,790.81,10.72,3.39,-2.52,35.347619,-117.808997,638.7,8.11,,,202.17,164.97
686543682,24.78,91.6,867.01,22.95,917.17,790.89,11.65,2.69,-0.45,35.347619,-117.808997,638.7,8.12,,,202.17,165.05
686758860,24.78,91.61,865.73,22.94,917.33,789.33,10.79,1.09,0.91,35.347619,-117.808997,638.7,8.11,,,200.89,163.49
686895690,24.78,91.63,865.56,22.95,917.42,788.5,12.67,1.7,-0.23,35.347619,-117.808997,638.7,8.11,,,200.72,162.66
687031686,24.78,91.63,863.75,22.95,917.54,787.39,11.76,3.24,-0.92,35.347619,-117.808997,638.7,8.12,,,198.91,161.55
687167690,24.79,91.65,864.11,22.95,917.51,787.65,9.84,3.72,-0.05,35.347619,-117.808997,638.7,8.11,,,199.27,161.81
687303686,24.79,91.65,863.3,22.96,917.59,786.93,8.68,2.26,1.19,35.347619,-117.808997,638.7,8.11,,,198.46,161.09
687439690,24.79,91.65,861.23,22.97,917.8,784.87,8.84,0.14,1.35,35.347619,-117.808997,638.7,8.12,,,196.39,159.03
687575686,24.8,91.69,859.96,22.96,917.98,783.17,8.67,-1.83,0.7,35.347619,-117.808997,638.7,8.11,,,195.12,157.33
687711715,24.81,91.69,858.33,22.97,918.1,782.03,8.78,-2.22,0.4,35.347619,-117.808997,638.7,8.11,,,193.49,156.19
687847710,24.8,91.7,857.97,22.97,918.14,781.6,9.5,-2.34,-0.25,35.347619,-117.808997,638.7,8.11,,,193.13,155.76
687983721,24.79,91.71,857.25,22.97,918.34,779.75,9.18,-2.27,-1.31,35.347619,-117.808997,638.7,8.11,,,192.41,153.91
688119710,24.8,91.72,856.61,22.97,918.44,778.78,9.39,-1.89,-0.99,35.347619,-117.808997,638.7,8.12,,,191.77,152.94
